samples,frequencies,BPM
-0.023704305,6,
-0.031160804,6,
0.09961756,6,
-0.0635606,6,
-0.002448363,6,
0.026063133,6,
-0.054721832,6,
0.06379352,6,
-0.019208571,6,
-0.012832417,5,
0.011203205,5,
-0.028554916,5,
0.011855743,5,
0.014769386,5,
0.027711645,5,
-0.017249163,5,
-0.006375705,5,
0.005463881,6,
-0.067998104,6,
0.080952026,6,
0.010079104,6,
-0.035425633,6,
0.02942478,6,
-0.065368876,6,
0.04618813,6,
-0.006183624,6,
0.003760057,6,
-0.003605562,6,
-0.003034143,9,
0.001574124,9,
-0.001824323,9,
0.001328637,9,
-0.003319909,9,
0.001532386,9,
-4.02E-04,9,
3.14E-04,9,
-1.30E-04,9,
3.50E-05,9,
-1.99E-05,9,
-1.58E-05,9,
1.83E-05,9,
-2.27E-05,9,
1.11E-05,9,
-1.40E-05,9,
-1.71E-05,9,
1.63E-05,9,
-3.37E-06,9,
1.96E-05,9,
-2.96E-05,9,
1.13E-05,9,
6.73E-07,9,
-4.82E-06,0,
-8.98E-07,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
